source_block,cue_id,start_seconds,end_seconds,text
997,997,2665.21,2667.13,pues yo creo que lo vas a hacer pues
998,998,2667.13,2668.27,muchas gracias muchas gracias por
999,999,2668.27,2669.67,compartir te para mí es muy importante
1000,1000,2669.67,2672.98,casi no lo hablo pero tener un espacio
1001,1001,2672.98,2674.75,sí para poder compartirla es una
1002,1002,2674.75,2676.79,experiencia y en lo que he vivido con
1003,1003,2676.79,2680.48,esta por esta transición me da mucha
1004,1004,2680.48,2684.19,alegría saber que les interesa el tema
1005,1005,2684.32,2686.06,[Música]
1006,1006,2686.06,2688.37,para concluir este episodio quiero
1007,1007,2688.37,2692.27,compartirles dos cosas la primera es que
1008,1008,2692.27,2694.67,no podemos juzgar algo que no conocemos
1009,1009,2694.67,2696.98,algo que no vivimos creo que ayudaremos
1010,1010,2696.98,2700.34,mucho con el simple hecho de respetar lo
1011,1011,2700.34,2703.04,que otras personas nos comparten y de
1012,1012,2703.04,2705.29,esta forma quizás si no ayudamos mucho
1013,1013,2705.29,2708.83,aportamos mucho al menos no restamos o
1014,1014,2708.83,2711.02,no quitamos la oportunidad a alguien más
1015,1015,2711.02,2714.17,para poder vivir plenamente como quiera
1016,1016,2714.17,2716.84,como se identifique por último en la
1017,1017,2716.84,2719.09,plática fuimos con santiago o con
1018,1018,2719.09,2722.12,antonio mencionó una prenda que se llama
1019,1019,2722.12,2725.24,bean por si no lo sabes un vender o
1020,1020,2725.24,2728.0,pronunciando lo en inglés van der chest
1021,1021,2728.0,2730.25,van der es esta prenda que por lo
1022,1022,2730.25,2733.58,general vemos utilizan las mujeres sin
1023,1023,2733.58,2736.52,género para tener el soporte en los
1024,1024,2736.52,2738.38,cerdos en el caso de los hombres trans
1025,1025,2738.38,2741.62,lo utilizan obviamente para ocultar o
1026,1026,2741.62,2744.11,para tratar de hacer menos evidentemente
1027,1027,2744.11,2747.53,es pronunciada esta área y así alinearse
1028,1028,2747.53,2748.89,más
1029,1029,2748.89,2752.5,el cuerpo que desean tener
1030,1030,2752.5,2761.07,[Música]
1031,1031,2761.07,2763.82,déjenme saber sus comentarios preguntas
1032,1032,2763.82,2766.71,sugerencias a través de las redes
1033,1033,2766.71,2768.72,sociales que son instagram twitter y
1034,1034,2768.72,2772.23,facebook y ahora también en interest así
1035,1035,2772.23,2775.08,como en el canal de youtube todos los
1036,1036,2775.08,2777.42,encuentran como arrow el podcast el eje
1037,1037,2777.42,2779.73,de tq de cualquier forma voy a adicionar
1038,1038,2779.73,2782.34,un link en la descripción del episodio
1039,1039,2782.34,2784.68,para que puedan revisar todas y cada una
1040,1040,2784.68,2786.87,de ellas recuerden también que dar un
1041,1041,2786.87,2789.87,bonito like tan bonitos seguir un bonito
1042,1042,2789.87,2792.93,compartir suscribirse etcétera ayuda
1043,1043,2792.93,2795.09,mucho para que cada vez más personas
1044,1044,2795.09,2798.42,puedan escuchar toda la información y de
1045,1045,2798.42,2801.45,esta manera lograr esa sociedad empática
1046,1046,2801.45,2803.97,con la diversidad de la que tanto se
1047,1047,2803.97,2806.82,habla mi nombre es oscar olmos y nos
1048,1048,2806.82,2809.1,escuchamos en el próximo episodio para
1049,1049,2809.1,2810.93,continuar construyendo conocimiento
1050,1050,2810.93,2814.19,derribando prejuicios
1051,1051,2818.04,2819.22,[Aplausos]
1052,1052,2819.22,2822.66,[Música]
